,path,label,bytes
3812,./dataset/obj18__50.png,obj18,[49 46 25 ... 25 25 25]
3813,./dataset/obj50__135.png,obj50,[49 46 27 ... 27 27 27]
3814,./dataset/obj77__265.png,obj77,[49 46 26 ... 26 26 26]
3815,./dataset/obj48__310.png,obj48,[49 46 25 ... 25 25 25]
3816,./dataset/obj82__165.png,obj82,[49 46 30 ... 29 29 30]
3817,./dataset/obj49__310.png,obj49,[49 46 25 ... 25 25 25]
3818,./dataset/obj83__165.png,obj83,[49 46 26 ... 26 26 26]
3819,./dataset/obj51__135.png,obj51,[49 46 35 ... 34 35 35]
3820,./dataset/obj76__265.png,obj76,[49 46 25 ... 25 25 25]
3821,./dataset/obj98__5.png,obj98,[49 46 27 ... 27 27 27]
3822,./dataset/obj5__270.png,obj5,[49 46 26 ... 26 26 26]
3823,./dataset/obj81__320.png,obj81,[49 46 26 ... 26 26 26]
3824,./dataset/obj99__105.png,obj99,[49 46 35 ... 35 35 35]
3825,./dataset/obj27__120.png,obj27,[49 46 28 ... 28 28 28]
3826,./dataset/obj34__25.png,obj34,[49 46 25 ... 25 25 25]
3827,./dataset/obj24__25.png,obj24,[49 46 25 ... 25 25 25]
3828,./dataset/obj98__105.png,obj98,[49 46 27 ... 27 27 27]
3829,./dataset/obj26__120.png,obj26,[49 46 25 ... 25 25 25]
3830,./dataset/obj80__320.png,obj80,[49 46 33 ... 33 33 33]
3831,./dataset/obj2__70.png,obj2,[49 46 27 ... 27 27 27]
3832,./dataset/obj45__45.png,obj45,[49 46 25 ... 25 25 25]
3833,./dataset/obj64__335.png,obj64,[49 46 26 ... 26 26 26]
3834,./dataset/obj10__165.png,obj10,[49 46 26 ... 26 26 26]
3835,./dataset/obj37__235.png,obj37,[49 46 25 ... 25 25 25]
3836,./dataset/obj89__210.png,obj89,[49 46 25 ... 25 25 25]
3837,./dataset/obj55__45.png,obj55,[49 46 27 ... 27 27 27]
3838,./dataset/obj11__165.png,obj11,[49 46 27 ... 27 27 27]
3839,./dataset/obj65__335.png,obj65,[49 46 26 ... 26 26 26]
3840,./dataset/obj36__235.png,obj36,[49 46 25 ... 25 25 25]
3841,./dataset/obj88__210.png,obj88,[49 46 26 ... 26 26 26]
3842,./dataset/obj56__150.png,obj56,[49 46 28 ... 28 28 28]
3843,./dataset/obj22__300.png,obj22,[49 46 25 ... 25 25 25]
3844,./dataset/obj71__200.png,obj71,[49 46 25 ... 25 25 25]
3845,./dataset/obj84__100.png,obj84,[49 46 25 ... 25 25 25]
3846,./dataset/obj96__285.png,obj96,[49 46 26 ... 26 26 26]
3847,./dataset/obj63__185.png,obj63,[49 46 25 ... 23 24 25]
3848,./dataset/obj73__90.png,obj73,[49 46 25 ... 25 25 25]
3849,./dataset/obj2__215.png,obj2,[49 46 25 ... 27 27 26]
3850,./dataset/obj78__35.png,obj78,[49 46 27 ... 27 27 27]
3851,./dataset/obj97__85.png,obj97,[49 46 26 ... 26 26 26]
3852,./dataset/obj22__60.png,obj22,[49 46 26 ... 26 26 26]
3853,./dataset/obj86__5.png,obj86,[49 46 25 ... 25 25 25]
3854,./dataset/obj68__35.png,obj68,[49 46 27 ... 27 27 27]
3855,./dataset/obj3__215.png,obj3,[49 46 26 ... 26 26 26]
3856,./dataset/obj85__100.png,obj85,[49 46 26 ... 26 26 26]
3857,./dataset/obj23__300.png,obj23,[49 46 25 ... 25 25 25]
3858,./dataset/obj57__150.png,obj57,[49 46 26 ... 26 26 26]
3859,./dataset/obj70__200.png,obj70,[49 46 25 ... 25 25 25]
3860,./dataset/obj63__90.png,obj63,[49 46 25 ... 25 25 25]
3861,./dataset/obj62__185.png,obj62,[49 46 25 ... 25 25 25]
3862,./dataset/obj97__285.png,obj97,[49 46 29 ... 29 29 29]
3863,./dataset/obj32__60.png,obj32,[49 46 25 ... 25 25 25]
3864,./dataset/obj87__85.png,obj87,[49 46 25 ... 25 25 25]
3865,./dataset/obj46__245.png,obj46,[49 46 25 ... 25 25 25]
3866,./dataset/obj15__345.png,obj15,[49 46 25 ... 25 25 25]
3867,./dataset/obj61__115.png,obj61,[49 46 25 ... 25 25 25]
3868,./dataset/obj94__215.png,obj94,[49 46 25 ... 25 25 25]
3869,./dataset/obj79__330.png,obj79,[49 46 25 ... 25 25 25]
3870,./dataset/obj86__190.png,obj86,[49 46 25 ... 25 25 25]
3871,./dataset/obj73__290.png,obj73,[49 46 25 ... 25 25 25]
3872,./dataset/obj88__0.png,obj88,[49 46 25 ... 25 25 25]
3873,./dataset/obj95__215.png,obj95,[49 46 28 ... 28 28 28]
3874,./dataset/obj78__330.png,obj78,[49 46 25 ... 25 25 25]
3875,./dataset/obj47__245.png,obj47,[49 46 25 ... 25 25 25]
3876,./dataset/obj60__115.png,obj60,[49 46 28 ... 28 28 28]
3877,./dataset/obj14__345.png,obj14,[49 46 25 ... 25 25 25]
3878,./dataset/obj72__290.png,obj72,[49 46 26 ... 26 26 26]
3879,./dataset/obj87__190.png,obj87,[49 46 25 ... 25 25 25]
3880,./dataset/obj1__285.png,obj1,[49 46 25 ... 25 25 25]
3881,./dataset/obj4__35.png,obj4,[49 46 25 ... 25 25 25]
3882,./dataset/obj19__55.png,obj19,[49 46 25 ... 25 25 25]
3883,./dataset/obj73__285.png,obj73,[49 46 25 ... 25 25 25]
3884,./dataset/obj86__185.png,obj86,[49 46 25 ... 25 25 25]
3885,./dataset/obj79__325.png,obj79,[49 46 25 ... 25 25 25]
3886,./dataset/obj94__200.png,obj94,[49 46 25 ... 25 25 25]
3887,./dataset/obj15__350.png,obj15,[49 46 25 ... 25 25 25]
3888,./dataset/obj53__15.png,obj53,[49 46 27 ... 27 27 27]
3889,./dataset/obj61__100.png,obj61,[49 46 25 ... 25 25 25]
3890,./dataset/obj46__250.png,obj46,[49 46 25 ... 25 25 25]
3891,./dataset/obj19__40.png,obj19,[49 46 25 ... 25 25 25]
3892,./dataset/obj87__185.png,obj87,[49 46 25 ... 25 25 25]
3893,./dataset/obj72__285.png,obj72,[49 46 26 ... 26 26 26]
3894,./dataset/obj60__100.png,obj60,[49 46 27 ... 27 27 27]
3895,./dataset/obj14__350.png,obj14,[49 46 25 ... 25 25 25]
3896,./dataset/obj43__15.png,obj43,[49 46 27 ... 27 27 27]
3897,./dataset/obj47__250.png,obj47,[49 46 25 ... 25 25 25]
3898,./dataset/obj78__325.png,obj78,[49 46 27 ... 27 27 27]
3899,./dataset/obj95__200.png,obj95,[49 46 26 ... 26 26 26]
3900,./dataset/obj4__20.png,obj4,[49 46 25 ... 25 25 25]
3901,./dataset/obj1__290.png,obj1,[49 46 25 ... 25 25 25]
3902,./dataset/obj97__90.png,obj97,[49 46 25 ... 25 25 25]
3903,./dataset/obj22__75.png,obj22,[49 46 26 ... 26 26 26]
3904,./dataset/obj63__190.png,obj63,[49 46 25 ... 25 24 24]
3905,./dataset/obj73__85.png,obj73,[49 46 25 ... 25 25 25]
3906,./dataset/obj96__290.png,obj96,[49 46 26 ... 26 26 26]
3907,./dataset/obj84__115.png,obj84,[49 46 25 ... 25 25 25]
3908,./dataset/obj71__215.png,obj71,[49 46 25 ... 25 25 25]
3909,./dataset/obj56__145.png,obj56,[49 46 28 ... 28 28 28]
3910,./dataset/obj22__315.png,obj22,[49 46 25 ... 25 25 25]
3911,./dataset/obj78__20.png,obj78,[49 46 27 ... 27 27 27]
3912,./dataset/obj2__200.png,obj2,[49 46 25 ... 24 25 24]
3913,./dataset/obj32__75.png,obj32,[49 46 25 ... 25 25 25]
3914,./dataset/obj87__90.png,obj87,[49 46 25 ... 25 25 25]
3915,./dataset/obj3__200.png,obj3,[49 46 25 ... 25 25 25]
3916,./dataset/obj68__20.png,obj68,[49 46 30 ... 30 30 30]
3917,./dataset/obj97__290.png,obj97,[49 46 28 ... 28 28 28]
3918,./dataset/obj63__85.png,obj63,[49 46 26 ... 26 26 26]
3919,./dataset/obj62__190.png,obj62,[49 46 25 ... 25 25 25]
3920,./dataset/obj70__215.png,obj70,[49 46 25 ... 25 25 25]
3921,./dataset/obj23__315.png,obj23,[49 46 25 ... 25 25 25]
3922,./dataset/obj57__145.png,obj57,[49 46 27 ... 27 27 27]
3923,./dataset/obj85__115.png,obj85,[49 46 26 ... 26 26 26]
3924,./dataset/obj89__205.png,obj89,[49 46 25 ... 25 25 25]
3925,./dataset/obj37__220.png,obj37,[49 46 25 ... 25 25 25]
3926,./dataset/obj64__320.png,obj64,[49 46 25 ... 25 25 25]
3927,./dataset/obj10__170.png,obj10,[49 46 27 ... 27 27 27]
3928,./dataset/obj2__65.png,obj2,[49 46 27 ... 27 27 27]
3929,./dataset/obj45__50.png,obj45,[49 46 26 ... 26 26 26]
3930,./dataset/obj88__205.png,obj88,[49 46 26 ... 26 26 26]
3931,./dataset/obj36__220.png,obj36,[49 46 25 ... 25 25 25]
3932,./dataset/obj11__170.png,obj11,[49 46 25 ... 25 25 25]
3933,./dataset/obj65__320.png,obj65,[49 46 26 ... 26 26 26]
3934,./dataset/obj55__50.png,obj55,[49 46 27 ... 27 27 27]
3935,./dataset/obj27__135.png,obj27,[49 46 26 ... 26 26 26]
3936,./dataset/obj99__110.png,obj99,[49 46 35 ... 35 35 35]
3937,./dataset/obj81__335.png,obj81,[49 46 25 ... 25 25 25]
3938,./dataset/obj34__30.png,obj34,[49 46 25 ... 25 25 25]
3939,./dataset/obj24__30.png,obj24,[49 46 25 ... 25 25 25]
3940,./dataset/obj80__335.png,obj80,[49 46 32 ... 32 32 32]
3941,./dataset/obj26__135.png,obj26,[49 46 26 ... 26 26 26]
3942,./dataset/obj98__110.png,obj98,[49 46 26 ... 26 26 26]
3943,./dataset/obj18__45.png,obj18,[49 46 26 ... 26 26 26]
3944,./dataset/obj4__265.png,obj4,[49 46 25 ... 25 25 25]
3945,./dataset/obj82__170.png,obj82,[49 46 30 ... 31 30 30]
3946,./dataset/obj48__305.png,obj48,[49 46 25 ... 25 25 25]
3947,./dataset/obj77__270.png,obj77,[49 46 26 ... 26 26 26]
3948,./dataset/obj50__120.png,obj50,[49 46 27 ... 27 27 27]
3949,./dataset/obj42__10.png,obj42,[49 46 27 ... 27 27 27]
3950,./dataset/obj5__25.png,obj5,[49 46 26 ... 26 26 26]
3951,./dataset/obj76__270.png,obj76,[49 46 25 ... 15 15 16]
3952,./dataset/obj51__120.png,obj51,[49 46 31 ... 31 31 31]
3953,./dataset/obj83__170.png,obj83,[49 46 27 ... 27 27 27]
3954,./dataset/obj49__305.png,obj49,[49 46 25 ... 25 25 25]
3955,./dataset/obj5__265.png,obj5,[49 46 26 ... 26 26 26]
3956,./dataset/obj52__10.png,obj52,[49 46 25 ... 25 25 25]
3957,./dataset/obj92__265.png,obj92,[49 46 25 ... 25 25 25]
3958,./dataset/obj67__165.png,obj67,[49 46 26 ... 26 26 26]
3959,./dataset/obj13__335.png,obj13,[49 46 28 ... 28 28 28]
3960,./dataset/obj33__70.png,obj33,[49 46 25 ... 25 25 25]
3961,./dataset/obj40__235.png,obj40,[49 46 25 ... 25 25 25]
3962,./dataset/obj19__295.png,obj19,[49 46 25 ... 25 25 25]
3963,./dataset/obj86__95.png,obj86,[49 46 25 ... 25 25 25]
3964,./dataset/obj69__25.png,obj69,[49 46 25 ... 25 25 25]
3965,./dataset/obj62__80.png,obj62,[49 46 25 ... 25 25 25]
3966,./dataset/obj96__95.png,obj96,[49 46 27 ... 27 27 27]
3967,./dataset/obj12__335.png,obj12,[49 46 30 ... 30 29 28]
3968,./dataset/obj23__70.png,obj23,[49 46 25 ... 25 25 25]
3969,./dataset/obj66__165.png,obj66,[49 46 25 ... 25 25 25]
3970,./dataset/obj41__235.png,obj41,[49 46 34 ... 34 34 34]
3971,./dataset/obj93__265.png,obj93,[49 46 25 ... 25 25 25]
3972,./dataset/obj18__295.png,obj18,[49 46 26 ... 26 26 26]
3973,./dataset/obj72__80.png,obj72,[49 46 26 ... 26 26 26]
3974,./dataset/obj79__25.png,obj79,[49 46 27 ... 27 27 27]
3975,./dataset/obj54__55.png,obj54,[49 46 25 ... 25 25 25]
3976,./dataset/obj100__335.png,obj100,[49 46 25 ... 25 25 25]
3977,./dataset/obj55__300.png,obj55,[49 46 26 ... 26 26 26]
3978,./dataset/obj21__150.png,obj21,[49 46 27 ... 27 27 27]
3979,./dataset/obj87__350.png,obj87,[49 46 25 ... 25 25 25]
3980,./dataset/obj14__185.png,obj14,[49 46 25 ... 25 25 25]
3981,./dataset/obj86__350.png,obj86,[49 46 25 ... 25 25 25]
3982,./dataset/obj3__60.png,obj3,[49 46 25 ... 25 25 25]
3983,./dataset/obj20__150.png,obj20,[49 46 25 ... 25 25 25]
3984,./dataset/obj54__300.png,obj54,[49 46 25 ... 25 25 25]
3985,./dataset/obj15__185.png,obj15,[49 46 25 ... 25 25 25]
3986,./dataset/obj44__55.png,obj44,[49 46 26 ... 26 26 26]
3987,./dataset/obj25__35.png,obj25,[49 46 27 ... 27 27 27]
3988,./dataset/obj31__245.png,obj31,[49 46 25 ... 25 25 25]
3989,./dataset/obj16__115.png,obj16,[49 46 25 ... 25 25 25]
3990,./dataset/obj62__345.png,obj62,[49 46 25 ... 25 25 25]
3991,./dataset/obj9__175.png,obj9,[49 46 27 ... 27 27 27]
3992,./dataset/obj35__35.png,obj35,[49 46 25 ... 25 25 25]
3993,./dataset/obj8__175.png,obj8,[49 46 25 ... 25 25 25]
3994,./dataset/obj30__245.png,obj30,[49 46 26 ... 26 26 26]
3995,./dataset/obj63__345.png,obj63,[49 46 27 ... 25 27 27]
3996,./dataset/obj17__115.png,obj17,[49 46 26 ... 26 26 26]
3997,./dataset/obj47__35.png,obj47,[49 46 25 ... 25 25 25]
3998,./dataset/obj5__305.png,obj5,[49 46 26 ... 26 26 26]
3999,./dataset/obj37__195.png,obj37,[49 46 25 ... 25 25 25]
4000,./dataset/obj49__265.png,obj49,[49 46 25 ... 25 25 25]
4001,./dataset/obj76__310.png,obj76,[49 46 25 ... 25 25 25]
4002,./dataset/obj25__210.png,obj25,[49 46 27 ... 27 27 27]
4003,./dataset/obj57__35.png,obj57,[49 46 25 ... 25 25 25]
4004,./dataset/obj36__195.png,obj36,[49 46 29 ... 29 29 29]
4005,./dataset/obj77__310.png,obj77,[49 46 26 ... 26 26 26]
4006,./dataset/obj24__210.png,obj24,[49 46 25 ... 25 25 25]
4007,./dataset/obj48__265.png,obj48,[49 46 26 ... 26 26 26]
4008,./dataset/obj4__305.png,obj4,[49 46 25 ... 25 25 25]
4009,./dataset/obj27__280.png,obj27,[49 46 25 ... 25 25 25]
4010,./dataset/obj59__170.png,obj59,[49 46 25 ... 25 25 25]
4011,./dataset/obj93__305.png,obj93,[49 46 25 ... 25 25 25]
4012,./dataset/obj12__255.png,obj12,[49 46 27 ... 27 27 27]
4013,./dataset/obj41__355.png,obj41,[49 46 30 ... 30 30 30]
4014,./dataset/obj35__105.png,obj35,[49 46 25 ... 25 25 25]
4015,./dataset/obj88__15.png,obj88,[49 46 25 ... 25 25 25]
4016,./dataset/obj36__55.png,obj36,[49 46 25 ... 25 25 25]
4017,./dataset/obj98__15.png,obj98,[49 46 26 ... 26 26 26]
4018,./dataset/obj26__55.png,obj26,[49 46 26 ... 26 26 26]
4019,./dataset/obj26__280.png,obj26,[49 46 26 ... 26 26 26]
4020,./dataset/obj13__255.png,obj13,[49 46 28 ... 28 28 28]
4021,./dataset/obj34__105.png,obj34,[49 46 25 ... 25 25 25]
4022,./dataset/obj40__355.png,obj40,[49 46 25 ... 25 25 25]
4023,./dataset/obj58__170.png,obj58,[49 46 25 ... 25 25 25]
4024,./dataset/obj92__305.png,obj92,[49 46 25 ... 25 25 25]
4025,./dataset/obj51__70.png,obj51,[49 46 25 ... 25 25 25]
4026,./dataset/obj54__260.png,obj54,[49 46 25 ... 25 25 25]
4027,./dataset/obj73__130.png,obj73,[49 46 25 ... 25 25 25]
4028,./dataset/obj38__215.png,obj38,[49 46 25 ... 25 25 25]
4029,./dataset/obj86__230.png,obj86,[49 46 25 ... 25 25 25]
4030,./dataset/obj41__70.png,obj41,[49 46 29 ... 29 29 29]
4031,./dataset/obj39__215.png,obj39,[49 46 26 ... 26 26 26]
4032,./dataset/obj87__230.png,obj87,[49 46 25 ... 25 25 25]
4033,./dataset/obj55__260.png,obj55,[49 46 27 ... 27 27 27]
4034,./dataset/obj72__130.png,obj72,[49 46 26 ... 26 26 26]
4035,./dataset/obj100__255.png,obj100,[49 46 25 ... 24 24 26]
4036,./dataset/obj1__125.png,obj1,[49 46 25 ... 25 25 25]
4037,./dataset/obj6__45.png,obj6,[49 46 25 ... 25 25 25]
4038,./dataset/obj10__80.png,obj10,[49 46 27 ... 27 27 27]
4039,./dataset/obj30__325.png,obj30,[49 46 25 ... 25 25 25]
4040,./dataset/obj44__175.png,obj44,[49 46 29 ... 29 29 29]
4041,./dataset/obj63__225.png,obj63,[49 46 22 ... 27 26 24]
4042,./dataset/obj96__125.png,obj96,[49 46 27 ... 27 27 27]
4043,./dataset/obj28__100.png,obj28,[49 46 43 ... 43 43 43]
4044,./dataset/obj20__10.png,obj20,[49 46 25 ... 25 25 25]
4045,./dataset/obj97__125.png,obj97,[49 46 25 ... 25 25 25]
4046,./dataset/obj29__100.png,obj29,[49 46 25 ... 25 25 25]
4047,./dataset/obj45__175.png,obj45,[49 46 25 ... 25 25 25]
4048,./dataset/obj31__325.png,obj31,[49 46 25 ... 25 25 25]
4049,./dataset/obj62__225.png,obj62,[49 46 25 ... 25 25 25]
4050,./dataset/obj30__10.png,obj30,[49 46 25 ... 25 25 25]
4051,./dataset/obj56__30.png,obj56,[49 46 27 ... 27 27 27]
4052,./dataset/obj78__245.png,obj78,[49 46 28 ... 28 28 28]
4053,./dataset/obj14__230.png,obj14,[49 46 25 ... 25 25 25]
4054,./dataset/obj33__160.png,obj33,[49 46 25 ... 25 25 25]
4055,./dataset/obj47__330.png,obj47,[49 46 25 ... 25 25 25]
4056,./dataset/obj15__230.png,obj15,[49 46 25 ... 25 25 25]
4057,./dataset/obj46__330.png,obj46,[49 46 25 ... 25 25 25]
4058,./dataset/obj32__160.png,obj32,[49 46 25 ... 25 25 25]
4059,./dataset/obj79__245.png,obj79,[49 46 26 ... 26 26 26]
4060,./dataset/obj46__30.png,obj46,[49 46 25 ... 25 25 25]
4061,./dataset/obj68__150.png,obj68,[49 46 26 ... 26 26 26]
4062,./dataset/obj23__275.png,obj23,[49 46 25 ... 25 25 25]
4063,./dataset/obj27__50.png,obj27,[49 46 26 ... 26 26 26]
4064,./dataset/obj99__10.png,obj99,[49 46 30 ... 30 30 30]
4065,./dataset/obj22__275.png,obj22,[49 46 26 ... 26 26 26]
4066,./dataset/obj69__150.png,obj69,[49 46 25 ... 25 25 25]
4067,./dataset/obj37__50.png,obj37,[49 46 25 ... 25 25 25]
4068,./dataset/obj89__10.png,obj89,[49 46 26 ... 26 26 26]
4069,./dataset/obj40__75.png,obj40,[49 46 25 ... 25 25 25]
4070,./dataset/obj7__40.png,obj7,[49 46 25 ... 25 25 25]
4071,./dataset/obj11__85.png,obj11,[49 46 25 ... 25 25 25]
4072,./dataset/obj42__110.png,obj42,[49 46 28 ... 28 28 28]
4073,./dataset/obj36__340.png,obj36,[49 46 25 ... 25 25 25]
4074,./dataset/obj65__240.png,obj65,[49 46 26 ... 26 26 26]
4075,./dataset/obj90__140.png,obj90,[49 46 25 ... 25 25 25]
4076,./dataset/obj50__295.png,obj50,[49 46 27 ... 27 27 27]
4077,./dataset/obj50__75.png,obj50,[49 46 27 ... 27 27 27]
4078,./dataset/obj91__140.png,obj91,[49 46 25 ... 25 25 25]
4079,./dataset/obj37__340.png,obj37,[49 46 26 ... 26 26 26]
4080,./dataset/obj43__110.png,obj43,[49 46 28 ... 28 28 28]
4081,./dataset/obj64__240.png,obj64,[49 46 26 ... 26 26 26]
4082,./dataset/obj51__295.png,obj51,[49 46 35 ... 35 35 35]
4083,./dataset/obj52__205.png,obj52,[49 46 25 ... 25 25 25]
4084,./dataset/obj75__155.png,obj75,[49 46 30 ... 30 30 30]
4085,./dataset/obj80__255.png,obj80,[49 46 29 ... 29 29 29]
4086,./dataset/obj19__120.png,obj19,[49 46 25 ... 25 25 25]
4087,./dataset/obj40__180.png,obj40,[49 46 26 ... 26 26 26]
4088,./dataset/obj31__15.png,obj31,[49 46 25 ... 25 25 25]
4089,./dataset/obj6__140.png,obj6,[49 46 25 ... 25 25 25]
4090,./dataset/obj7__140.png,obj7,[49 46 25 ... 25 25 25]
4091,./dataset/obj81__255.png,obj81,[49 46 28 ... 28 28 28]
4092,./dataset/obj18__120.png,obj18,[49 46 25 ... 25 25 25]
4093,./dataset/obj53__205.png,obj53,[49 46 26 ... 26 26 26]
4094,./dataset/obj74__155.png,obj74,[49 46 25 ... 25 25 25]
4095,./dataset/obj41__180.png,obj41,[49 46 29 ... 29 29 29]
4096,./dataset/obj21__15.png,obj21,[49 46 27 ... 27 27 27]
4097,./dataset/obj69__185.png,obj69,[49 46 25 ... 25 25 25]
4098,./dataset/obj17__275.png,obj17,[49 46 25 ... 25 25 25]
4099,./dataset/obj30__125.png,obj30,[49 46 25 ... 25 25 25]
4100,./dataset/obj96__325.png,obj96,[49 46 27 ... 27 27 27]
4101,./dataset/obj28__300.png,obj28,[49 46 26 ... 26 26 26]
4102,./dataset/obj8__215.png,obj8,[49 46 26 ... 26 26 26]
4103,./dataset/obj66__75.png,obj66,[49 46 25 ... 25 25 25]
4104,./dataset/obj37__85.png,obj37,[49 46 26 ... 26 26 26]
4105,./dataset/obj2__0.png,obj2,[49 46 27 ... 25 27 27]
4106,./dataset/obj82__60.png,obj82,[49 46 31 ... 31 31 31]
4107,./dataset/obj9__215.png,obj9,[49 46 27 ... 27 27 27]
4108,./dataset/obj76__75.png,obj76,[49 46 25 ... 25 25 25]
4109,./dataset/obj68__185.png,obj68,[49 46 30 ... 30 30 30]
4110,./dataset/obj97__325.png,obj97,[49 46 26 ... 26 26 26]
4111,./dataset/obj29__300.png,obj29,[49 46 25 ... 25 25 25]
4112,./dataset/obj16__275.png,obj16,[49 46 25 ... 25 25 25]
4113,./dataset/obj31__125.png,obj31,[49 46 25 ... 25 25 25]
4114,./dataset/obj92__60.png,obj92,[49 46 25 ... 25 25 25]
4115,./dataset/obj27__85.png,obj27,[49 46 27 ... 27 27 27]
4116,./dataset/obj79__290.png,obj79,[49 46 26 ... 26 26 26]
4117,./dataset/obj73__330.png,obj73,[49 46 25 ... 25 25 25]
4118,./dataset/obj20__230.png,obj20,[49 46 25 ... 25 25 25]
4119,./dataset/obj75__5.png,obj75,[49 46 32 ... 32 32 32]
4120,./dataset/obj17__15.png,obj17,[49 46 25 ... 25 25 25]
4121,./dataset/obj78__290.png,obj78,[49 46 27 ... 27 27 27]
4122,./dataset/obj72__330.png,obj72,[49 46 26 ... 26 26 26]
4123,./dataset/obj21__230.png,obj21,[49 46 30 ... 30 30 30]
4124,./dataset/obj1__325.png,obj1,[49 46 25 ... 25 25 25]
4125,./dataset/obj70__30.png,obj70,[49 46 26 ... 26 26 26]
4126,./dataset/obj74__180.png,obj74,[49 46 25 ... 25 25 25]
4127,./dataset/obj81__280.png,obj81,[49 46 33 ... 33 33 33]
4128,./dataset/obj93__105.png,obj93,[49 46 25 ... 25 25 25]
4129,./dataset/obj41__155.png,obj41,[49 46 25 ... 25 25 25]
4130,./dataset/obj35__305.png,obj35,[49 46 25 ... 25 25 25]
4131,./dataset/obj66__205.png,obj66,[49 46 25 ... 25 25 25]
4132,./dataset/obj94__25.png,obj94,[49 46 25 ... 25 25 25]
4133,./dataset/obj7__195.png,obj7,[49 46 25 ... 25 25 25]
4134,./dataset/obj60__30.png,obj60,[49 46 27 ... 27 27 27]
4135,./dataset/obj84__25.png,obj84,[49 46 25 ... 25 25 25]
4136,./dataset/obj6__195.png,obj6,[49 46 25 ... 25 25 25]
4137,./dataset/obj80__280.png,obj80,[49 46 32 ... 32 32 32]
4138,./dataset/obj75__180.png,obj75,[49 46 28 ... 28 28 28]
4139,./dataset/obj34__305.png,obj34,[49 46 25 ... 25 25 25]
4140,./dataset/obj40__155.png,obj40,[49 46 26 ... 26 26 26]
4141,./dataset/obj67__205.png,obj67,[49 46 26 ... 26 26 26]
4142,./dataset/obj92__105.png,obj92,[49 46 25 ... 25 25 25]
4143,./dataset/obj5__105.png,obj5,[49 46 26 ... 26 26 26]
4144,./dataset/obj64__295.png,obj64,[49 46 26 ... 26 26 26]
4145,./dataset/obj91__195.png,obj91,[49 46 25 ... 25 25 25]
4146,./dataset/obj83__210.png,obj83,[49 46 26 ... 26 26 26]
4147,./dataset/obj51__240.png,obj51,[49 46 29 ... 29 29 29]
4148,./dataset/obj76__110.png,obj76,[49 46 25 ... 25 25 25]
4149,./dataset/obj7__95.png,obj7,[49 46 25 ... 25 25 25]
4150,./dataset/obj90__195.png,obj90,[49 46 25 ... 25 25 25]
4151,./dataset/obj11__50.png,obj11,[49 46 27 ... 27 27 27]
4152,./dataset/obj65__295.png,obj65,[49 46 25 ... 25 25 25]
4153,./dataset/obj50__240.png,obj50,[49 46 27 ... 27 27 27]
4154,./dataset/obj77__110.png,obj77,[49 46 26 ... 26 26 26]
4155,./dataset/obj82__210.png,obj82,[49 46 32 ... 32 32 32]
4156,./dataset/obj4__105.png,obj4,[49 46 25 ... 25 25 25]
4157,./dataset/obj77__70.png,obj77,[49 46 26 ... 26 26 26]
4158,./dataset/obj75__355.png,obj75,[49 46 31 ... 31 31 31]
4159,./dataset/obj26__255.png,obj26,[49 46 26 ... 26 26 26]
4160,./dataset/obj98__270.png,obj98,[49 46 25 ... 25 25 25]
4161,./dataset/obj93__65.png,obj93,[49 46 25 ... 25 25 25]
4162,./dataset/obj19__320.png,obj19,[49 46 25 ... 25 25 25]
4163,./dataset/obj13__280.png,obj13,[49 46 29 ... 29 29 29]
4164,./dataset/obj6__340.png,obj6,[49 46 25 ... 25 25 25]
4165,./dataset/obj26__80.png,obj26,[49 46 26 ... 26 26 26]
4166,./dataset/obj67__70.png,obj67,[49 46 27 ... 27 27 27]
4167,./dataset/obj36__80.png,obj36,[49 46 27 ... 27 27 27]
4168,./dataset/obj7__340.png,obj7,[49 46 25 ... 25 25 25]
4169,./dataset/obj83__65.png,obj83,[49 46 26 ... 26 26 26]
4170,./dataset/obj18__320.png,obj18,[49 46 26 ... 26 26 26]
4171,./dataset/obj74__355.png,obj74,[49 46 25 ... 25 25 25]
4172,./dataset/obj27__255.png,obj27,[49 46 25 ... 25 25 25]
4173,./dataset/obj99__270.png,obj99,[49 46 35 ... 35 35 35]
4174,./dataset/obj12__280.png,obj12,[49 46 28 ... 28 28 28]
4175,./dataset/obj11__210.png,obj11,[49 46 29 ... 29 29 29]
4176,./dataset/obj88__165.png,obj88,[49 46 25 ... 25 25 25]
4177,./dataset/obj42__310.png,obj42,[49 46 28 ... 28 28 28]
4178,./dataset/obj36__140.png,obj36,[49 46 25 ... 25 25 25]
4179,./dataset/obj90__340.png,obj90,[49 46 25 ... 25 25 25]
4180,./dataset/obj91__340.png,obj91,[49 46 25 ... 25 25 25]
4181,./dataset/obj65__0.png,obj65,[49 46 26 ... 26 26 26]
4182,./dataset/obj10__210.png,obj10,[49 46 27 ... 27 27 27]
4183,./dataset/obj89__165.png,obj89,[49 46 25 ... 25 25 25]
4184,./dataset/obj37__140.png,obj37,[49 46 26 ... 26 26 26]
4185,./dataset/obj43__310.png,obj43,[49 46 30 ... 30 30 30]
4186,./dataset/obj16__10.png,obj16,[49 46 25 ... 25 25 25]
4187,./dataset/obj85__275.png,obj85,[49 46 25 ... 25 25 25]
4188,./dataset/obj68__350.png,obj68,[49 46 27 ... 27 27 27]
4189,./dataset/obj57__225.png,obj57,[49 46 27 ... 27 27 27]
